toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
1804.01,148679712,,11h28m41.07s,172.1711220,+46d28m49.67s,46.4804640,-4.6220000,-29.0550000,2458901.5090540,4.9263120,3.1535840,733.7838610,3.0083780,282.4793430,1045.6020430,10.1345000,139.1100000,5428.8100000,4.3631000,1.0603000,2020-04-15 12:38:54,2020-04-15 12:00:23
1805.01,165763244,,15h28m33.72s,232.1404920,+55d11m07.15s,55.1853200,54.1610000,-22.8100000,2458901.5008500,24.0730680,3.8336040,1285.6592820,3.1176400,19.8841640,538.5754880,10.7939000,142.8490000,5232.4300000,4.5245500,0.8554330,2020-04-15 12:38:54,2020-04-15 12:00:23
1806.01,166648874,,11h04m28.36s,166.1181470,+30d27m30.87s,30.4585760,-163.2720000,-40.4350000,2458909.5468010,15.1454690,2.5830150,5581.0713790,3.4095370,2.1472970,308.7399030,12.6196000,55.5211000,3272.0000000,4.8252100,0.4015750,2020-04-15 12:38:54,2020-04-15 12:00:23
1807.01,180695581,,13h25m07.83s,201.2826260,+38d55m20.52s,38.9223670,-124.7130000,-27.3770000,2458899.3463110,0.5493430,1.0025840,368.9943390,1.5258930,1592.9166410,1611.2688530,9.0363000,42.5775000,4612.9900000,4.5617200,0.7410270,2020-04-15 12:38:54,2020-04-15 12:00:23
1808.01,307734817,FP,11h26m23.29s,171.5970400,+28d03m23.53s,28.0565350,-17.6790000,-3.2160000,2458900.9109950,2.1075000,1.9093480,4256.1743010,11.7706130,3058.1088300,1896.6316070,11.6735000,556.9170000,6351.6600000,4.1345300,1.5920400,2020-04-15 12:38:54,2020-05-25 12:00:22
1809.01,347329162,KP,12h13m27.85s,183.3660400,+23d03m20.47s,23.0556870,-36.6950000,2.7920000,2458902.7184920,4.6172080,3.5888070,11180.6851070,12.0415190,414.6467650,1150.9045840,11.5384000,321.0840000,5797.0000000,4.3616400,1.1136000,2020-04-15 12:38:54,2020-04-18 12:00:24
181.01,76923707,,23h28m41.41s,352.1725410,-34d29m29.08s,-34.4914100,111.3640000,-2.5880000,2458358.1181640,4.5320370,2.3738940,7256.5805660,6.3227120,120.0142440,844.1661990,10.4654000,96.2338000,4983.0000000,4.6144500,0.7412650,2018-10-22 19:57:31,2019-12-17 10:00:02
1810.01,373693175,KP,12h33m03.89s,188.2662050,+44d54m55.32s,44.9153670,-11.6410000,8.0650000,2458899.4768420,1.3273520,2.2308840,17640.4898940,14.2847050,1779.0682830,1656.4102290,11.6281000,294.4190000,5555.0500000,4.3683200,1.0727200,2020-04-15 12:38:54,2020-04-18 12:00:24
1811.01,376524552,,12h35m41.37s,188.9223580,+27d12m51.76s,27.2143770,-45.8740000,-10.7660000,2458899.8715790,3.7129640,1.9935450,17974.8745810,11.9049700,160.1642490,907.3213800,11.1237000,128.2300000,4719.0000000,4.4973800,0.8120870,2020-04-15 12:38:54,2020-04-15 12:00:23
1812.01,207425167,,16h10m59.49s,242.7478850,+58d17m40.39s,58.2945530,20.5070000,0.1140000,2458924.5931200,,7.3027570,9219.8978430,7.0430810,25.1551130,571.1843730,11.6463000,172.5340000,5059.3600000,4.6254200,0.7386920,2020-04-17 12:27:42,2020-04-17 12:00:27
1812.03,207425167,,16h10m59.49s,242.7478850,+58d17m40.39s,58.2945530,20.5070000,0.1140000,2458716.1957800,17.5745400,5.2220000,4560.0000000,4.9881200,40.1251000,701.0000000,11.6463000,172.5340000,5059.3600000,4.6254200,0.7400000,2020-04-17 11:50:40,2020-05-15 12:00:22
1813.01,377290815,,19h06m22.32s,286.5929850,+56d37m45.52s,56.6293120,-13.7040000,-41.7000000,2458684.1271900,0.7980000,0.6790000,190.0000000,2.9558600,898.5370000,1525.0000000,9.9189200,285.0020000,6194.2000000,4.0000000,1.8400000,2020-04-17 11:50:40,2020-04-17 12:00:27
1814.01,160440924,,15h47m16.05s,236.8168820,+77d13m57.51s,77.2326430,5.1110000,-20.2990000,2458685.5070100,6.3657800,4.4840000,400.0000000,4.7443400,224.1660000,1077.0000000,10.8247000,362.5220000,4971.0000000,,2.3900000,2020-04-17 11:50:39,2020-04-17 12:00:27
1815.01,233720539,,18h25m31.03s,276.3792870,+63d29m17.17s,63.4881030,1.5790000,0.6320000,2458684.2911400,2.5553200,5.1580000,6690.0000000,20.6535000,4664.4500000,2302.0000000,10.8946000,617.2330000,6454.0000000,3.7700000,2.4800000,2020-04-17 11:50:40,2020-05-07 16:00:01
1816.01,237108272,,17h08m33.47s,257.1394540,+78d35m13.4s,78.5870550,10.3000000,14.6000000,2458688.2885700,22.7873000,5.3340000,410.0000000,2.4298200,57.1127000,,9.3030010,117.6520000,5845.0000000,,1.1600000,2020-04-17 11:50:40,2020-04-17 12:00:27
1817.01,285094173,,12h26m19.65s,186.5818740,+46d28m14.97s,46.4708240,-29.9510000,0.6940000,2458908.3236500,6.6969500,2.0100000,1610.0000000,5.9685500,98.3875000,877.0000000,10.4966000,276.4170000,6131.3000000,4.1800000,1.4500000,2020-04-17 11:50:39,2020-04-17 12:00:27
1818.01,330799746,,12h52m31.48s,193.1311750,+34d54m03.7s,34.9010280,23.7060000,-15.1020000,2458906.8022700,5.5107800,4.4730000,3420.0000000,9.8729800,681.4940000,1423.0000000,10.9901000,401.9600000,6236.9000000,4.0900000,1.6300000,2020-04-17 11:50:40,2020-04-17 12:00:27
1819.01,341815767,,17h50m04.85s,267.5202210,+54d38m10.06s,54.6361270,24.6750000,-11.9240000,2458685.5559000,3.0937400,2.4510000,150.0000000,1.7220700,936.3960000,1541.0000000,8.9801800,160.2950000,6610.0000000,4.2400000,1.4700000,2020-04-17 11:50:39,2020-04-17 12:00:27
182.01,76989773,FP,23h33m10.56s,353.2940160,-35d27m50.34s,-35.4639820,-104.6260000,-83.7960000,2458355.0827640,1.7691410,1.9584630,9408.6396480,19.1207900,1368.6928710,1551.3016360,9.6230000,118.9382000,5569.0000000,4.3206500,1.1350200,2018-10-22 19:57:31,2019-12-20 10:00:03
1820.01,393831507,,12h30m44.81s,187.6867210,+27d27m07.21s,27.4520020,50.5430000,-33.9340000,2458903.0632700,4.8607100,2.7220000,6210.0000000,11.5535000,370.2060000,1222.0000000,10.5268000,248.5040000,5778.2000000,4.1600000,1.4000000,2020-04-17 11:50:40,2020-04-17 12:00:27
1821.01,82308728,KP,11h14m33.04s,168.6376580,+25d42m38.15s,25.7105960,-107.5340000,48.6620000,2458904.9262700,9.4970000,2.2680000,660.0000000,2.1484000,179.9550000,1020.0000000,6.9859000,21.5618000,5120.0000000,4.6000000,0.7700000,2020-04-17 11:50:39,2020-04-18 12:00:24
1822.01,9392421,,11h11m06.68s,167.7778480,+39d31m36.02s,39.5266730,4.7600000,-22.4410000,2458911.7184700,9.6139600,5.2700000,6940.0000000,14.3732000,188.8420000,1032.0000000,10.7184000,312.5200000,5637.7000000,3.9700000,1.7100000,2020-04-17 11:50:39,2020-04-17 12:00:27
1823.01,142381532,,13h04m52.73s,196.2197200,+63d45m11.74s,63.7532610,-65.3270000,-123.0810000,2458715.1856000,194.0500000,5.9490000,9470.0000000,8.1429800,9.3110000,486.0000000,9.7722000,71.6456000,4760.0000000,4.4900000,0.8200000,2020-04-17 11:50:40,2020-04-18 12:00:24
1824.01,142387023,,13h10m55.49s,197.7312290,+61d44m41.46s,61.7448490,4.5480000,16.3620000,2458719.8897700,22.8081100,4.0040000,800.0000000,2.4017300,17.2869000,568.0000000,8.9754000,59.4314000,5182.0000000,4.5500000,0.8200000,2020-04-17 11:50:40,2020-04-17 12:00:27
1825.01,229750058,,18h42m43s,280.6791680,+66d18m11.2s,66.3031120,-3.2140000,45.3490000,2458693.1501100,10.1824600,2.9070000,10730.0000000,11.1087000,75.3401000,820.0000000,11.7204000,285.5090000,5450.0000000,4.4200000,1.0100000,2020-05-07 18:04:46,2020-05-08 12:00:24
1826.01,229400092,CP,19h29m50.12s,292.4588210,+62d31m45.08s,62.5291890,20.9570000,-6.0560000,2458929.1883690,4.1421320,2.3736130,10198.3022940,13.0977800,462.8304030,1182.9740540,11.2086000,265.4710000,5418.3000000,4.3100000,1.1561400,2020-05-07 18:04:46,2020-05-11 12:00:25
1827.01,390651552,,12h47m55.57s,191.9815310,+09d44m57.9s,9.7494180,-1008.6000000,-459.8000000,2458928.2251910,1.4671260,1.0073290,1599.5279900,1.3333260,39.4919550,639.3621280,8.8223000,8.0742600,3297.0000000,4.8900000,0.3314720,2020-05-07 18:04:46,2020-05-08 12:00:24
1828.01,232982938,,16h06m14.94s,241.5622480,+69d37m18.49s,69.6218020,-13.2630000,23.8360000,2458690.7326900,9.0942200,4.5310000,2930.0000000,8.7402300,211.3680000,1062.0000000,11.1315000,369.9860000,5759.8000000,4.0700000,1.5600000,2020-05-07 18:04:46,2020-05-08 12:00:24
1829.01,235905185,,19h23m30.58s,290.8774260,+78d45m15.18s,78.7542170,-1.1300000,4.9330000,2458933.0771310,6.2908200,3.2324550,22512.8352600,15.8203950,201.9380750,961.4446840,12.8784000,479.5290000,5565.0000000,4.4154400,1.0160700,2020-05-07 18:04:46,2020-05-08 12:00:24
183.01,183979262,,01h26m36.07s,21.6502950,-72d44m55.95s,-72.7488740,76.6030000,20.8780000,2458326.1042480,3.4307760,3.1300960,8980.2177730,30.1955510,4985.9428710,2143.1696780,8.3291000,213.0240000,6270.0000000,3.6133200,2.8586000,2018-10-19 23:49:43,2019-12-17 10:00:02
1830.01,20182165,,15h04m43.5s,226.1812490,+38d36m19.35s,38.6053750,-15.5300000,34.1520000,2458936.9066910,9.7816420,3.2652130,18191.8893950,16.5754800,224.0204860,986.7148930,7.0166000,50.3098000,6327.1600000,4.3729700,1.2050500,2020-05-07 18:04:46,2020-05-08 12:00:24
1831.01,27194429,,13h21m48.66s,200.4527350,+17d45m55.57s,17.7654350,-23.3850000,-11.3560000,2458928.1179320,0.5552930,0.8480360,406.1479180,4.6942960,44856.8007030,3711.7338150,7.4322900,128.2730000,6864.0000000,3.8993200,2.2681700,2020-05-07 18:04:46,2020-05-08 12:00:24
1832.01,307956397,,17h06m38.94s,256.6622660,+63d46m43.09s,63.7786350,-17.3930000,13.1200000,2458930.7181480,4.1513950,2.3932910,9086.3959650,7.7475770,121.8422300,847.3624400,12.9233000,270.3130000,4652.0000000,4.5235800,0.7795780,2020-05-07 18:04:46,2020-05-08 12:00:24
1833.01,61098812,KP,13h41m49.02s,205.4542460,-00d07m41.42s,-0.1281710,-10.8920000,-24.6850000,2458931.2364090,3.6935800,4.5055860,8601.7284610,17.1892670,1639.1185410,1622.8274320,9.8722900,251.3030000,6097.4700000,3.9956600,1.7807600,2020-05-07 18:04:46,2020-05-09 12:00:26
1834.01,71612483,,13h29m10.62s,202.2942510,+31d24m06.9s,31.4019160,-82.0960000,-7.1290000,2458928.2687410,1.2168090,2.0471020,14813.6884280,19.8731970,1852.7309910,1673.2962630,11.4951000,265.9410000,5610.0000000,4.4200600,1.0173700,2020-05-07 18:04:46,2020-05-08 12:00:24
1835.01,347332255,,12h39m21.41s,189.8392240,+20d01m38.42s,20.0273380,-81.9590000,-104.5890000,2458932.7636350,5.6419600,3.0871500,543.8388480,1.8245840,119.4171180,843.1141850,7.6621000,32.1585000,5297.0000000,4.6101600,0.7824790,2020-05-07 18:04:46,2020-05-08 16:00:02
1835.02,347332255,,12h39m21.41s,189.8392240,+20d01m38.42s,20.0273380,-81.9590000,-104.5890000,2458937.8730230,,3.9454500,886.4838240,2.5398990,48.4006230,672.7171330,7.6621000,32.1585000,5297.0000000,4.6101600,0.7824790,2020-05-07 18:04:46,2020-05-09 12:00:26
1836.01,207468071,,16h23m37.9s,245.9079240,+54d41m24.28s,54.6900770,-38.2320000,73.2060000,2458933.1648490,20.3794550,6.5259870,2427.9438770,8.1501020,153.5317940,897.7787690,9.2941600,191.6490000,6351.0000000,4.1200000,1.6198800,2020-05-07 18:04:46,2020-05-08 12:00:24
1837.01,144441148,,13h51m37.42s,207.9059110,+33d29m32.6s,33.4923900,-50.0010000,-10.0010000,2458931.2507690,5.8182240,1.1943660,1069.5709920,7.8231030,1053.4797410,1453.0357400,8.7084200,159.3750000,5961.2800000,3.8784200,1.9903800,2020-05-07 18:04:46,2020-05-08 12:00:24
1838.01,162689341,KP,16h26m46.09s,246.6920400,+51d02m28.08s,51.0411330,-5.6660000,11.9960000,2458930.0014580,2.1746930,2.7054410,11445.1045700,13.8499680,1622.2661380,1618.6400260,12.4230000,575.8890000,6046.7600000,4.2891800,1.2561900,2020-05-07 18:04:46,2020-05-09 12:00:26
1839.01,381714186,,13h07m19.95s,196.8331110,+05d51m07.37s,5.8520460,-12.9370000,-61.3620000,2458928.5011200,1.4248170,1.4441950,739.4688800,2.4703340,920.9755780,1405.0176440,10.2173000,116.0860000,5382.6900000,4.5515200,0.8480990,2020-05-07 18:04:46,2020-05-08 12:00:24
184.01,300871545,FP,07h50m37.78s,117.6574010,-70d32m00.46s,-70.5334610,-14.6700000,33.1390000,2458327.3765870,4.8170280,3.1944670,23550.6406250,23.8990760,,,10.0433000,247.4410000,6380.0000000,4.2485200,1.4047600,2018-10-19 23:49:46,2020-03-04 12:58:47
1840.01,165987272,KP,13h03m55.64s,195.9818360,+30d38m24.52s,30.6401450,-5.1060000,15.6400000,2458929.0017870,7.8449630,5.8304110,6671.3656510,13.9371110,551.9352960,1236.2086880,9.8469000,240.7260000,6266.0000000,4.0887400,1.6513700,2020-05-07 18:04:46,2020-05-09 12:00:26
1841.01,168699373,KP,14h12m34.53s,213.1438600,+47d00m53.22s,47.0147830,-29.6810000,11.0790000,2458931.4324660,4.3013800,3.1696190,21785.3547130,15.4227170,269.8308390,1033.6955470,12.4474000,347.8500000,5115.1600000,4.3443700,1.0330000,2020-05-07 18:04:46,2020-05-09 12:00:26
1842.01,404505029,,13h27m51.04s,201.9626550,+09d01m50.32s,9.0306440,-23.9760000,-7.5180000,2458933.3358250,19.1480950,4.4270720,3146.6657030,12.6844640,243.7259240,1007.7323050,9.2673300,223.4650000,6115.0000000,3.8764600,2.0498300,2020-05-07 18:04:46,2020-05-08 12:00:24
1843.01,258871793,,19h11m34.75s,287.8947870,+66d19m41.03s,66.3280650,0.7440000,-14.9960000,2458684.1580600,9.1469200,4.0420000,8000.0000000,11.4569000,152.5950000,979.0000000,12.6445000,627.6270000,5954.0000000,4.2600000,1.2800000,2020-05-07 18:04:46,2020-05-08 12:00:24
1844.01,198108326,KP,13h57m33.27s,209.3886450,+43d29m35.92s,43.4933100,-134.7910000,-44.2940000,2458930.3299980,3.2129830,2.3618310,23132.5847820,10.6906590,139.7758540,876.9559690,11.7551000,142.7510000,4652.8700000,4.6126500,0.7035940,2020-05-07 18:04:46,2020-05-09 12:00:26
1845.01,272758199,,15h49m16.1s,237.3170860,+71d26m34.6s,71.4429440,-2.7660000,-19.0590000,2458684.9887200,3.6609600,2.5260000,19470.0000000,13.6917000,264.9720000,1124.0000000,12.8890000,418.2390000,5271.0000000,4.4400000,0.9400000,2020-05-07 18:04:46,2020-05-08 12:00:24
